,Feature,T-Statistic,P-Value,Corrected P-Value
3761,Nuclei_Granularity_1_RNA,-3.0475387712223223,0.00691719243328856,0.03491887517125348
3768,Nuclei_Granularity_3_DNA,3.3090441213601487,0.003981097307009195,0.02187517961476531
3770,Nuclei_Granularity_3_Mito,3.6687621461360007,0.0012773223514794367,0.008427247128941643
3773,Nuclei_Granularity_4_DNA,3.9833241848667638,0.0007779665239924917,0.0055805501417090595
3775,Nuclei_Granularity_4_Mito,5.834254506583149,6.405783039689383e-06,0.00010455061433052557
3777,Nuclei_Granularity_5_AGP,3.2839343599700905,0.0050446760480074805,0.0268056318874285
3778,Nuclei_Granularity_5_DNA,4.566967253372617,0.00016531554972998595,0.0015269851168797136
3779,Nuclei_Granularity_5_ER,3.3533854243699888,0.003101442597336132,0.017862557835667515
3780,Nuclei_Granularity_5_Mito,5.49057240921294,2.0903621692479197e-05,0.0002688422190422393
3782,Nuclei_Granularity_6_AGP,3.0953160269243587,0.010040543069544555,0.04692214186955475
3783,Nuclei_Granularity_6_DNA,4.736739538608485,9.129642012024498e-05,0.0009334434765976272
3784,Nuclei_Granularity_6_ER,5.032864507850223,4.4804286905117624e-05,0.0005011285170430218
3785,Nuclei_Granularity_6_Mito,4.858724378024191,0.00012173375800909829,0.0011970486204227998
3786,Nuclei_Granularity_6_RNA,4.085549761771588,0.00046541459533294314,0.00364909782387291
3787,Nuclei_Granularity_7_AGP,3.1548580890781834,0.00908721363641746,0.043324897337263045
3788,Nuclei_Granularity_7_DNA,3.9438185270830464,0.0007945355299206607,0.005682132880644726
3789,Nuclei_Granularity_7_ER,6.648054258571181,1.0358700530368682e-06,2.385814536753394e-05
3790,Nuclei_Granularity_7_Mito,5.090747850137691,7.065348998777623e-05,0.0007544897573355289
3791,Nuclei_Granularity_7_RNA,5.696409769192091,1.2355935530261128e-05,0.00017566269790009797
3792,Nuclei_Granularity_8_AGP,3.5541256390075966,0.003935444148428388,0.021776431864691668
3794,Nuclei_Granularity_8_ER,7.095410192756206,1.3027237496081397e-06,2.820576191812119e-05
3795,Nuclei_Granularity_8_Mito,5.370338059619073,2.5273951452658142e-05,0.0003131051203583896
3796,Nuclei_Granularity_8_RNA,6.7509290804510265,1.5359085716421434e-06,3.23637877596023e-05
3797,Nuclei_Granularity_9_AGP,4.4579642804294215,0.0004887029870022456,0.0038114918974628677
3798,Nuclei_Granularity_9_DNA,-5.996882565288627,4.946676110339037e-06,8.615613003985335e-05
3799,Nuclei_Granularity_9_ER,7.046745876273818,1.0513758975523431e-06,2.385814536753394e-05
3800,Nuclei_Granularity_9_Mito,5.685351961089033,1.172119417663202e-05,0.00017128184679165057
3801,Nuclei_Granularity_9_RNA,7.151199933544596,8.781749098675839e-07,2.0934270578661598e-05
3817,Nuclei_Intensity_MADIntensity_AGP,3.1616833318204987,0.007593402892673791,0.037766977506238454
3821,Nuclei_Intensity_MADIntensity_RNA,3.398203458826154,0.0025171228585073317,0.015058073374086954
3822,Nuclei_Intensity_MassDisplacement_AGP,3.2448853453991533,0.004479427257595578,0.02421866741792798
3823,Nuclei_Intensity_MassDisplacement_DNA,-3.2408529991284123,0.00452223493132804,0.024394227286706684
3824,Nuclei_Intensity_MassDisplacement_ER,6.158950917331509,2.911498612619043e-06,5.475009343251746e-05
3825,Nuclei_Intensity_MassDisplacement_Mito,6.183728564260986,1.5446710096814087e-05,0.00020773304074945693
3826,Nuclei_Intensity_MassDisplacement_RNA,6.581322927865177,1.0467575381276127e-06,2.385814536753394e-05
3851,Nuclei_Intensity_MedianIntensity_RNA,2.8344760587456457,0.009590715513095451,0.04518211772089919
3866,Nuclei_Intensity_StdIntensityEdge_RNA,3.3568796253710866,0.0027315896318576977,0.016036197838766583
3876,Nuclei_Intensity_UpperQuartileIntensity_RNA,2.879452913095977,0.008657799762264714,0.041696369688228783
3915,Nuclei_Neighbors_SecondClosestDistance_1,3.512771235986442,0.0018691346087439794,0.011716222248700642
3918,Nuclei_ObjectSkeleton_NumberBranchEnds_mito_skel,-8.535038333610807,6.518108710775636e-08,2.607243484310254e-06
3919,Nuclei_ObjectSkeleton_NumberNonTrunkBranches_mito_skel,-6.331103727212413,1.270469874919889e-05,0.0001784707681435082
3920,Nuclei_ObjectSkeleton_NumberTrunks_mito_skel,-7.490461568050604,1.594956020482612e-07,5.535435600498477e-06
3921,Nuclei_ObjectSkeleton_TotalObjectSkeletonLength_mito_skel,-7.338393771669943,2.839336278200396e-06,5.382195675946132e-05
3922,Nuclei_Parent_NucleiIncludingEdges,-3.230509400564713,0.004042498305181565,0.022066747523505285
3923,Nuclei_RadialDistribution_FracAtD_AGP_1of4,10.474601858180888,2.023964743660713e-09,1.4830212612970754e-07
3924,Nuclei_RadialDistribution_FracAtD_AGP_2of4,8.15514996467718,7.17915667294712e-08,2.8004644211826785e-06
3925,Nuclei_RadialDistribution_FracAtD_AGP_3of4,3.8248440355084,0.001832605123202752,0.01150252151797472
3926,Nuclei_RadialDistribution_FracAtD_AGP_4of4,-6.675792306341092,4.161030951655724e-06,7.439418974172356e-05
3927,Nuclei_RadialDistribution_FracAtD_DNA_1of4,9.750083690506383,2.158082087596837e-09,1.5203205154413536e-07
3928,Nuclei_RadialDistribution_FracAtD_DNA_2of4,8.34503363457622,2.0227072209653367e-07,6.771048285784673e-06
3929,Nuclei_RadialDistribution_FracAtD_DNA_3of4,3.3939978708404643,0.0028342687135107744,0.016515738676260317
3930,Nuclei_RadialDistribution_FracAtD_DNA_4of4,-6.817902522873678,3.772823822400732e-06,6.902220326252502e-05
3931,Nuclei_RadialDistribution_FracAtD_ER_1of4,8.803168895037764,8.792953481673158e-09,5.000330172710519e-07
3932,Nuclei_RadialDistribution_FracAtD_ER_2of4,6.408254950430974,2.318194860547196e-06,4.559116559076152e-05
3934,Nuclei_RadialDistribution_FracAtD_ER_4of4,-5.501985759322825,1.5056136503800748e-05,0.00020463494267388977
3935,Nuclei_RadialDistribution_FracAtD_Mito_1of4,4.0665395924284615,0.000604490141899824,0.004543301703450906
3939,Nuclei_RadialDistribution_FracAtD_RNA_1of4,9.95267165410248,2.275525781074369e-09,1.5794826009810327e-07
3940,Nuclei_RadialDistribution_FracAtD_RNA_2of4,7.414541969562331,8.699051287032881e-07,2.0934270578661598e-05
3942,Nuclei_RadialDistribution_FracAtD_RNA_4of4,-5.881657719580813,1.677846466631559e-05,0.0002199843145139155
3943,Nuclei_RadialDistribution_MeanFrac_AGP_1of4,3.4836523967812,0.0038992452149277912,0.021626835974687633
3944,Nuclei_RadialDistribution_MeanFrac_AGP_2of4,3.396225916141701,0.004692267592239747,0.02511054765915148
3945,Nuclei_RadialDistribution_MeanFrac_AGP_3of4,3.2316102346531523,0.006573846039975172,0.03339994974023984
3946,Nuclei_RadialDistribution_MeanFrac_AGP_4of4,-3.4748540573616293,0.004554911212516858,0.024542443976118232
3947,Nuclei_RadialDistribution_MeanFrac_DNA_1of4,5.4677657244633515,4.25283470998139e-05,0.00047907827759217567
3948,Nuclei_RadialDistribution_MeanFrac_DNA_2of4,5.140444920466392,7.987351870831015e-05,0.000834077451998283
3949,Nuclei_RadialDistribution_MeanFrac_DNA_3of4,2.9598999885458577,0.007684004309020169,0.03817736877744758
3950,Nuclei_RadialDistribution_MeanFrac_DNA_4of4,-5.57075105743307,3.563160071379895e-05,0.00041930164952628347
3959,Nuclei_RadialDistribution_MeanFrac_RNA_1of4,3.0375079843217434,0.007358134518743369,0.03682968709275578
3961,Nuclei_RadialDistribution_MeanFrac_RNA_3of4,-3.344495720000326,0.0028149071120990034,0.016423191061937324
3965,Nuclei_RadialDistribution_RadialCV_AGP_3of4,7.252102231325566,3.045492843807376e-07,9.155876575013257e-06
3966,Nuclei_RadialDistribution_RadialCV_AGP_4of4,4.784529159211405,8.324567078117361e-05,0.000861665715103376
3973,Nuclei_RadialDistribution_RadialCV_ER_3of4,7.326990852145904,1.8746092243133908e-07,6.365579524287198e-06
3974,Nuclei_RadialDistribution_RadialCV_ER_4of4,8.280595279778785,2.777846798153426e-08,1.1919488079349246e-06
3975,Nuclei_RadialDistribution_RadialCV_Mito_1of4,4.4367266006235475,0.00018987641011029456,0.001707079344229696
3976,Nuclei_RadialDistribution_RadialCV_Mito_2of4,8.377307618082037,2.26563152704891e-08,1.0382311463758113e-06
3977,Nuclei_RadialDistribution_RadialCV_Mito_3of4,12.329341631709827,1.8877598399624652e-09,1.4212132886650756e-07
3978,Nuclei_RadialDistribution_RadialCV_Mito_4of4,8.731372220982328,3.9513796901462954e-08,1.6652242979902244e-06
3981,Nuclei_RadialDistribution_RadialCV_RNA_3of4,4.08410388947861,0.0004591948693228022,0.003606322434615019
3982,Nuclei_RadialDistribution_RadialCV_RNA_4of4,6.6726054133280135,8.382423282850414e-07,2.0500019634742983e-05
3983,Nuclei_Texture_AngularSecondMoment_AGP_10_00_256,-3.072443150746839,0.007518340642822579,0.03743308843261875
3984,Nuclei_Texture_AngularSecondMoment_AGP_10_01_256,-3.0317298176656498,0.008158904515605641,0.03998964622394458
3985,Nuclei_Texture_AngularSecondMoment_AGP_10_02_256,-3.0796656484149323,0.00741123190332314,0.0370561595166157
3986,Nuclei_Texture_AngularSecondMoment_AGP_10_03_256,-3.021209601469104,0.008344257110428365,0.04064488499610101
3987,Nuclei_Texture_AngularSecondMoment_AGP_3_00_256,-2.9556917891201944,0.009321972689469729,0.04426530291176772
3988,Nuclei_Texture_AngularSecondMoment_AGP_3_01_256,-2.9868169888199665,0.008831708562951596,0.0422985050213633
3989,Nuclei_Texture_AngularSecondMoment_AGP_3_02_256,-2.964183227896022,0.009172432443856278,0.04368706471745876
3990,Nuclei_Texture_AngularSecondMoment_AGP_3_03_256,-2.987314344958449,0.008836086006581402,0.0422985050213633
3991,Nuclei_Texture_AngularSecondMoment_AGP_5_00_256,-3.0064999244360253,0.00852326723878963,0.041216222445578356
3992,Nuclei_Texture_AngularSecondMoment_AGP_5_01_256,-3.051077483027754,0.007831152788533422,0.03868160382651946
3993,Nuclei_Texture_AngularSecondMoment_AGP_5_02_256,-3.007595961809931,0.008508277679280089,0.041188790406361045
3994,Nuclei_Texture_AngularSecondMoment_AGP_5_03_256,-3.050013111037294,0.00784285908092778,0.03868160382651946
4104,Nuclei_Texture_Correlation_AGP_10_01_256,-3.150005945411287,0.0061537251871954975,0.03157128574300298
4105,Nuclei_Texture_Correlation_AGP_10_02_256,3.234460262968917,0.004375827883971937,0.023712867522787076
4106,Nuclei_Texture_Correlation_AGP_10_03_256,-3.331002936085921,0.003934024582976313,0.021776431864691668
4107,Nuclei_Texture_Correlation_AGP_3_00_256,9.507008526795875,3.003495545986639e-09,1.9689581912579077e-07
4108,Nuclei_Texture_Correlation_AGP_3_01_256,9.419678073808745,7.639262659285264e-09,4.451520957015611e-07
4109,Nuclei_Texture_Correlation_AGP_3_02_256,9.399320722910211,4.214782892738937e-09,2.617602007069445e-07
4110,Nuclei_Texture_Correlation_AGP_3_03_256,8.747139930457555,4.7209792858143303e-08,1.93765410687336e-06
4111,Nuclei_Texture_Correlation_AGP_5_00_256,8.133792203355206,3.1221383155092626e-07,9.326894208356785e-06
4112,Nuclei_Texture_Correlation_AGP_5_01_256,6.900382829068529,2.3970148747501985e-06,4.694568551377982e-05
4113,Nuclei_Texture_Correlation_AGP_5_02_256,8.510747346548701,1.265554475583482e-07,4.559860400575599e-06
4114,Nuclei_Texture_Correlation_AGP_5_03_256,6.276000472971744,5.0830761174745e-06,8.819823075301355e-05
4115,Nuclei_Texture_Correlation_DNA_10_00_256,-5.568495819459306,1.2163883442817186e-05,0.00017504124954297902
4116,Nuclei_Texture_Correlation_DNA_10_01_256,-7.427664573525628,2.8908848389029654e-07,8.875947910581241e-06
4117,Nuclei_Texture_Correlation_DNA_10_02_256,-6.9788565358107375,1.1619228801987845e-06,2.574777462224536e-05
4118,Nuclei_Texture_Correlation_DNA_10_03_256,-7.198606292713416,4.75880172635415e-07,1.3191622737841372e-05
4119,Nuclei_Texture_Correlation_DNA_3_00_256,3.109290025756088,0.005400754126916786,0.02846571470050749
4121,Nuclei_Texture_Correlation_DNA_3_02_256,2.9564978710067056,0.007141488750015816,0.03582128257181153
4124,Nuclei_Texture_Correlation_DNA_5_01_256,-3.874804935348913,0.0010046282096221068,0.006842489393097177
4126,Nuclei_Texture_Correlation_DNA_5_03_256,-4.145027720320059,0.0006647885675510575,0.004908124362529239
4131,Nuclei_Texture_Correlation_ER_3_00_256,5.892930007989966,6.289714023969395e-06,0.00010344059300744092
4132,Nuclei_Texture_Correlation_ER_3_01_256,5.5478638508047355,4.004442832563258e-05,0.00045435024446390817
4133,Nuclei_Texture_Correlation_ER_3_02_256,6.345152898898869,5.554416049485931e-06,9.464564531976027e-05
4134,Nuclei_Texture_Correlation_ER_3_03_256,6.363377457789928,9.691388543300069e-06,0.00014521699658532166
4135,Nuclei_Texture_Correlation_ER_5_00_256,5.46604340075783,4.873865620779191e-05,0.0005400151579830465
4136,Nuclei_Texture_Correlation_ER_5_01_256,4.149343639186697,0.0012334313598795208,0.00818818005433381
4137,Nuclei_Texture_Correlation_ER_5_02_256,5.62530342703064,8.133710510991625e-05,0.0008456192425524334
4138,Nuclei_Texture_Correlation_ER_5_03_256,4.961148743658257,0.00011115159998883346,0.0010998648887783939
4139,Nuclei_Texture_Correlation_Mito_10_00_256,2.949022009424072,0.00813938401073042,0.03993543922104738
4141,Nuclei_Texture_Correlation_Mito_10_02_256,3.553793607049683,0.002319767496111192,0.014037567412365162
4143,Nuclei_Texture_Correlation_Mito_3_00_256,6.758065922745619,1.0405729650348687e-06,2.385814536753394e-05
4144,Nuclei_Texture_Correlation_Mito_3_01_256,6.230120354362381,3.4318665289845113e-06,6.352317653649761e-05
4145,Nuclei_Texture_Correlation_Mito_3_02_256,6.0815820628130455,3.900025371330404e-06,7.080046058722887e-05
4146,Nuclei_Texture_Correlation_Mito_3_03_256,6.139077214957488,5.84061790160847e-06,9.810575265335225e-05
4147,Nuclei_Texture_Correlation_Mito_5_00_256,6.309497507540886,5.101295973638284e-06,8.819823075301355e-05
4148,Nuclei_Texture_Correlation_Mito_5_01_256,5.6879065248783665,1.732181999869479e-05,0.00022647919776686815
4149,Nuclei_Texture_Correlation_Mito_5_02_256,5.957103621373003,6.423660626239919e-06,0.00010455061433052557
4150,Nuclei_Texture_Correlation_Mito_5_03_256,5.673033463057859,1.835869106177193e-05,0.00023805775222957007
4152,Nuclei_Texture_Correlation_RNA_10_01_256,-2.8505247209689433,0.009488021729561303,0.04487320898149234
4154,Nuclei_Texture_Correlation_RNA_10_03_256,-3.374957063320509,0.002743048523374129,0.016063509963183484
4155,Nuclei_Texture_Correlation_RNA_3_00_256,4.695171532952955,0.00021270351889097588,0.0018800760471262288
4156,Nuclei_Texture_Correlation_RNA_3_01_256,3.329027463774131,0.005133757118382254,0.027195660604673665
4157,Nuclei_Texture_Correlation_RNA_3_02_256,4.5783647359075195,0.00026709510247351477,0.0022592990746863615
4158,Nuclei_Texture_Correlation_RNA_3_03_256,4.705609623397633,0.0002417826942176396,0.0021016838245069224
4159,Nuclei_Texture_Correlation_RNA_5_00_256,3.3553865338502704,0.004739571606941115,0.02533496940516655
4161,Nuclei_Texture_Correlation_RNA_5_02_256,3.0913016045247237,0.00810406550769053,0.03980352673912519
4163,Nuclei_Texture_DifferenceEntropy_AGP_10_00_256,2.873487474116615,0.008874613374433099,0.042396938387979984
4164,Nuclei_Texture_DifferenceEntropy_AGP_10_01_256,3.0556680394930797,0.005761625873392943,0.02988447705759856
4165,Nuclei_Texture_DifferenceEntropy_AGP_10_02_256,2.8954016863896674,0.00839376380579765,0.04075984070305031
4166,Nuclei_Texture_DifferenceEntropy_AGP_10_03_256,3.041912540405086,0.005947375181575197,0.030612443682698942
4283,Nuclei_Texture_Entropy_AGP_10_00_256,3.3856355703768846,0.0025509462974196793,0.015202609247248594
4284,Nuclei_Texture_Entropy_AGP_10_01_256,3.339690937545126,0.002844726044073395,0.01655623542296723
4285,Nuclei_Texture_Entropy_AGP_10_02_256,3.375013967362779,0.0026178191309231347,0.015463497470696193
4286,Nuclei_Texture_Entropy_AGP_10_03_256,3.3249787592751745,0.0029474364377020763,0.017085631698204047
4287,Nuclei_Texture_Entropy_AGP_3_00_256,3.120872683613492,0.004867489197789964,0.02590140813254637
4288,Nuclei_Texture_Entropy_AGP_3_01_256,3.200542924086344,0.004011732724928927,0.021992309479285176
4289,Nuclei_Texture_Entropy_AGP_3_02_256,3.1381526381262166,0.004665095624093297,0.02499347485325807
4290,Nuclei_Texture_Entropy_AGP_3_03_256,3.201527074098405,0.0039990718208430375,0.021948394179510625
4291,Nuclei_Texture_Entropy_AGP_5_00_256,3.2390486353170576,0.003654051911126231,0.020556764029220277
4292,Nuclei_Texture_Entropy_AGP_5_01_256,3.326514338987664,0.002952732566161391,0.017085631698204047
4293,Nuclei_Texture_Entropy_AGP_5_02_256,3.2438422031792795,0.003610026884664943,0.020406379515710817
4294,Nuclei_Texture_Entropy_AGP_5_03_256,3.326312229990684,0.0029537871749437507,0.017085631698204047
4343,Nuclei_Texture_InfoMeas1_AGP_10_00_256,-4.340290640385808,0.0009680612692475113,0.006670436774960954
4344,Nuclei_Texture_InfoMeas1_AGP_10_01_256,-4.350196822838778,0.0009315634197124424,0.006475669132610793
4345,Nuclei_Texture_InfoMeas1_AGP_10_02_256,-4.414749895126712,0.0007941244038862197,0.005682132880644726
4346,Nuclei_Texture_InfoMeas1_AGP_10_03_256,-4.455796993089673,0.0007584923238186933,0.0054741342024835354
4347,Nuclei_Texture_InfoMeas1_AGP_3_00_256,-5.439177538621649,1.7985731490934358e-05,0.00023386405685181866
4348,Nuclei_Texture_InfoMeas1_AGP_3_01_256,-6.219558821778816,6.381798927359522e-06,0.00010455061433052557
4349,Nuclei_Texture_InfoMeas1_AGP_3_02_256,-5.270903240506768,2.691544693518915e-05,0.0003308357019117
4350,Nuclei_Texture_InfoMeas1_AGP_3_03_256,-6.055513542943526,9.111861050386248e-06,0.00013784610306994582
4351,Nuclei_Texture_InfoMeas1_AGP_5_00_256,-6.205649533550028,1.248587726639193e-05,0.000176801607574591
4352,Nuclei_Texture_InfoMeas1_AGP_5_01_256,-5.392962067181424,0.00013530602460541387,0.0012954248197516297
4353,Nuclei_Texture_InfoMeas1_AGP_5_02_256,-6.0095691260362525,2.1584513919512955e-05,0.0002738680260755407
4354,Nuclei_Texture_InfoMeas1_AGP_5_03_256,-5.244301906144156,0.00017726855408176125,0.001610676505504128
4367,Nuclei_Texture_InfoMeas1_ER_10_00_256,-3.021743281065098,0.006442074704112558,0.03280107076959145
4368,Nuclei_Texture_InfoMeas1_ER_10_01_256,-3.1745317353713522,0.004572318108482835,0.024580115571798383
4369,Nuclei_Texture_InfoMeas1_ER_10_02_256,-3.0684207799564778,0.005784255104996055,0.029968917777806123
4370,Nuclei_Texture_InfoMeas1_ER_10_03_256,-3.1696311059415416,0.0045628259081744345,0.024557056199068793
4371,Nuclei_Texture_InfoMeas1_ER_3_00_256,-9.927035623650035,1.3191285379184183e-09,1.1118369105312382e-07
4372,Nuclei_Texture_InfoMeas1_ER_3_01_256,-5.97495105627691,4.665427319264841e-06,8.216722741391809e-05
4373,Nuclei_Texture_InfoMeas1_ER_3_02_256,-8.38017619811866,2.5313164343412987e-08,1.1166180906627038e-06
4374,Nuclei_Texture_InfoMeas1_ER_3_03_256,-5.604220215608117,1.2273795735632376e-05,0.00017515411728570365
4375,Nuclei_Texture_InfoMeas1_ER_5_00_256,-5.117584048930559,3.735097634819124e-05,0.00043209953030260453
4376,Nuclei_Texture_InfoMeas1_ER_5_01_256,-3.4939821137891074,0.002091311119051669,0.012937075336728542
4377,Nuclei_Texture_InfoMeas1_ER_5_02_256,-4.5015062210398336,0.0001817326538181801,0.00164640715167334
4378,Nuclei_Texture_InfoMeas1_ER_5_03_256,-3.399746407384482,0.002644883145881755,0.01558532889957788
4379,Nuclei_Texture_InfoMeas1_Mito_10_00_256,-4.4375143045773955,0.00021870267328195507,0.0019223028266123427
4380,Nuclei_Texture_InfoMeas1_Mito_10_01_256,-4.23447777524,0.00038376351997638516,0.003114518244638823
4381,Nuclei_Texture_InfoMeas1_Mito_10_02_256,-4.441715331577564,0.00021477890510453388,0.0018913366270399252
4382,Nuclei_Texture_InfoMeas1_Mito_10_03_256,-4.153554415464501,0.0004492310160585725,0.0035452904302361726
4383,Nuclei_Texture_InfoMeas1_Mito_3_00_256,-7.487309811151391,9.879309116584069e-07,2.3199173646903882e-05
4384,Nuclei_Texture_InfoMeas1_Mito_3_01_256,-7.338724332955965,7.219222649486479e-07,1.831974779869687e-05
4385,Nuclei_Texture_InfoMeas1_Mito_3_02_256,-7.059040424307905,1.1986919824964526e-06,2.6438439987772226e-05
4386,Nuclei_Texture_InfoMeas1_Mito_3_03_256,-7.68821093214716,1.7068225945011996e-07,5.880439887624571e-06
4387,Nuclei_Texture_InfoMeas1_Mito_5_00_256,-7.379297768323297,2.797582177848291e-07,8.802837360912054e-06
4388,Nuclei_Texture_InfoMeas1_Mito_5_01_256,-5.530843603918524,1.6620942006380113e-05,0.00021852603417859092
4389,Nuclei_Texture_InfoMeas1_Mito_5_02_256,-6.5231205223326105,2.0998640483404687e-06,4.260735680967692e-05
4390,Nuclei_Texture_InfoMeas1_Mito_5_03_256,-5.426747293859742,2.141901255577909e-05,0.0002727294235953486
4391,Nuclei_Texture_InfoMeas1_RNA_10_00_256,-3.989575793820401,0.000577333634468129,0.004374020473016965
4392,Nuclei_Texture_InfoMeas1_RNA_10_01_256,-4.2231470937274835,0.00032296249394742223,0.0026685244245027444
4393,Nuclei_Texture_InfoMeas1_RNA_10_02_256,-4.056244736967454,0.0004893567986996817,0.0038114918974628677
4394,Nuclei_Texture_InfoMeas1_RNA_10_03_256,-4.20987117939691,0.00033382152645606135,0.0027402393128219296
4395,Nuclei_Texture_InfoMeas1_RNA_3_00_256,-6.870048249904908,5.496375005399833e-07,1.466575577325457e-05
4396,Nuclei_Texture_InfoMeas1_RNA_3_01_256,-5.111987537884166,3.620321778478293e-05,0.0004208846993698902
4397,Nuclei_Texture_InfoMeas1_RNA_3_02_256,-5.548646321283505,1.2510961213964703e-05,0.000176801607574591
4398,Nuclei_Texture_InfoMeas1_RNA_3_03_256,-4.767390767830653,8.324374837857541e-05,0.000861665715103376
4399,Nuclei_Texture_InfoMeas1_RNA_5_00_256,-4.794480848996988,7.857589560897369e-05,0.0008240225284130098
4400,Nuclei_Texture_InfoMeas1_RNA_5_01_256,-4.174935858469662,0.0003644066637049833,0.0029757775998054
4401,Nuclei_Texture_InfoMeas1_RNA_5_02_256,-4.331390618919147,0.00024659318209335025,0.002124770526768054
4402,Nuclei_Texture_InfoMeas1_RNA_5_03_256,-4.050303796568106,0.0004966116586901512,0.003861626077458836
4403,Nuclei_Texture_InfoMeas2_AGP_10_00_256,4.579781386343535,0.00014549600271143056,0.0013613973575599117
4404,Nuclei_Texture_InfoMeas2_AGP_10_01_256,4.625020568228662,0.000122956030229407,0.0012065539764715197
4405,Nuclei_Texture_InfoMeas2_AGP_10_02_256,4.580860135766799,0.0001431925598210756,0.0013490396853402733
4406,Nuclei_Texture_InfoMeas2_AGP_10_03_256,4.611546819436982,0.000125936311321185,0.0012238992298605612
4407,Nuclei_Texture_InfoMeas2_AGP_3_00_256,6.01268728854731,3.996191948585638e-06,7.226829884032264e-05
4408,Nuclei_Texture_InfoMeas2_AGP_3_01_256,5.895440302387288,5.496692117750339e-06,9.43432247119331e-05
4409,Nuclei_Texture_InfoMeas2_AGP_3_02_256,5.796728483389351,6.654108361466375e-06,0.00010755955981548386
4410,Nuclei_Texture_InfoMeas2_AGP_3_03_256,6.014220988776182,4.285963864770077e-06,7.605168963050663e-05
4411,Nuclei_Texture_InfoMeas2_AGP_5_00_256,5.820676365651608,6.973013912480201e-06,0.00011119130292873835
4412,Nuclei_Texture_InfoMeas2_AGP_5_01_256,5.134920041637122,3.8666785722565345e-05,0.00044297871021968066
4413,Nuclei_Texture_InfoMeas2_AGP_5_02_256,5.605708945250917,1.1833783582137318e-05,0.00017133576229352192
4414,Nuclei_Texture_InfoMeas2_AGP_5_03_256,5.170073173060839,3.610774772353876e-05,0.0004208112821113653
4431,Nuclei_Texture_InfoMeas2_ER_3_00_256,3.918295975606013,0.001165227385831216,0.007823432803873882
4432,Nuclei_Texture_InfoMeas2_ER_3_01_256,3.5837015222028246,0.0021204819701151276,0.01305198474497868
4433,Nuclei_Texture_InfoMeas2_ER_3_02_256,3.8805628638241525,0.001162453604427473,0.007815927368800104
4434,Nuclei_Texture_InfoMeas2_ER_3_03_256,3.5691497381263195,0.0020947215964630082,0.012941211957206019
4435,Nuclei_Texture_InfoMeas2_ER_5_00_256,3.4271177824587435,0.0029260237989264417,0.01698749364198377
4436,Nuclei_Texture_InfoMeas2_ER_5_01_256,2.9636650539782314,0.007864745714242076,0.03874906030399019
4437,Nuclei_Texture_InfoMeas2_ER_5_02_256,3.2810238395041065,0.003893019341254497,0.021617707400848504
4438,Nuclei_Texture_InfoMeas2_ER_5_03_256,2.915133953973662,0.008674965049542514,0.041696369688228783
4439,Nuclei_Texture_InfoMeas2_Mito_10_00_256,3.6968266199605306,0.0012801559727650758,0.008427247128941643
4440,Nuclei_Texture_InfoMeas2_Mito_10_01_256,3.7193652229529395,0.0012320886578475543,0.00818818005433381
4441,Nuclei_Texture_InfoMeas2_Mito_10_02_256,3.6960652107567578,0.0012770456772013643,0.008427247128941643
4442,Nuclei_Texture_InfoMeas2_Mito_10_03_256,3.684729481939214,0.0013488996879579818,0.008818291588866585
4443,Nuclei_Texture_InfoMeas2_Mito_3_00_256,4.263171678242037,0.0003978743054645283,0.0032101995244317497
4444,Nuclei_Texture_InfoMeas2_Mito_3_01_256,4.213467775532094,0.00038851389417267964,0.0031454298121698938
4445,Nuclei_Texture_InfoMeas2_Mito_3_02_256,4.025525789388957,0.0006658378096942338,0.004908124362529239
4446,Nuclei_Texture_InfoMeas2_Mito_3_03_256,4.18851351327633,0.00041279487406824114,0.0033135915061260172
4447,Nuclei_Texture_InfoMeas2_Mito_5_00_256,4.2142116300485215,0.0003840359360974142,0.003114518244638823
4448,Nuclei_Texture_InfoMeas2_Mito_5_01_256,3.931517649353539,0.0007204095612500324,0.005239342263636599
4449,Nuclei_Texture_InfoMeas2_Mito_5_02_256,4.029391528023869,0.0005814397012252161,0.004398069534908686
4450,Nuclei_Texture_InfoMeas2_Mito_5_03_256,3.885775706645391,0.0008018375464998694,0.005717029032446198
4451,Nuclei_Texture_InfoMeas2_RNA_10_00_256,3.428935670419521,0.0034381932260623034,0.01957572017733905
4452,Nuclei_Texture_InfoMeas2_RNA_10_01_256,3.4650102238919827,0.003333757616103209,0.019050043520589765
4453,Nuclei_Texture_InfoMeas2_RNA_10_02_256,3.4533332809263673,0.0033001953002255685,0.018904031331389178
4454,Nuclei_Texture_InfoMeas2_RNA_10_03_256,3.4583355397014324,0.0033717500557697727,0.019220604182648943
4455,Nuclei_Texture_InfoMeas2_RNA_3_00_256,4.076596974318863,0.000879887438786532,0.0061709787683097055
4456,Nuclei_Texture_InfoMeas2_RNA_3_01_256,3.776139575330767,0.0015992357323441912,0.010228174331523824
4457,Nuclei_Texture_InfoMeas2_RNA_3_02_256,3.7891541179409023,0.001517027192057845,0.009835670805649765
4458,Nuclei_Texture_InfoMeas2_RNA_3_03_256,3.7288359722287576,0.001716717453526089,0.010832762540966765
4459,Nuclei_Texture_InfoMeas2_RNA_5_00_256,3.737740391017799,0.001743813736480412,0.010974401114916725
4460,Nuclei_Texture_InfoMeas2_RNA_5_01_256,3.5195175724937866,0.00277338671506811,0.01622104745368213
